sk,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,speed
249.59470433226934,28.387100000000004,93.047,-21.340599999999995,113.71900000000002,67.8453,-137.69997999999998,-13.282499999999999,-201.47549999999998,-42.5761,226.67200000000003,25.5283,250.476,37.66930000000001,-289.898,-27.7342,352.618,-86.07469999999999,347.04,-24.870799999999996,-440.835,0.9510127942272941
245.47133254718634,49.7277,-20.672000000000025,-21.235500000000002,112.953,21.340599999999995,-113.71900000000002,46.8689,136.75699999999998,-6.393600000000006,238.89899999999997,-64.7341,233.321,89.18589999999999,-251.41898,8.058099999999996,-315.1945,59.0099,-403.617,-3.5302000000000007,-554.554,0.918087575569998
245.5190990382965,-49.7277,20.672000000000025,-28.387100000000004,-93.047,-70.9632,133.62500000000003,-2.8588000000000022,157.429,39.45819999999999,-230.74697999999998,-56.121300000000005,259.571,-114.4618,253.99300000000002,-41.6696,-294.5225,9.282200000000003,-382.945,-53.2579,-533.882,1.0376984285157262
296.64601334970513,-68.1044,-23.803999999999974,-53.2625,102.142,-46.8689,-136.75699999999998,-111.603,96.56400000000002,2.8588000000000022,-157.429,-25.5283,-250.476,42.31699999999999,-388.17598,-38.8108,-451.9515,12.141000000000005,-540.374,-50.3991,-691.3109999999999,1.1205031223089053
282.42072995949474,68.1044,23.803999999999974,21.235500000000002,-112.953,14.841899999999995,125.94599999999997,-43.498599999999996,120.368,70.9632,-133.62500000000003,42.5761,-226.67200000000003,110.42139999999999,-364.37198,29.293599999999998,-428.14750000000004,80.2454,-516.57,17.7053,-667.5070000000001,0.8918148584902522
365.2002479823175,-58.34049999999999,-5.5779999999999745,53.2625,-102.142,-14.841899999999995,-125.94599999999997,6.393600000000006,-238.89899999999997,56.121300000000005,-259.571,27.7342,-352.618,95.5795,-490.31798,14.451700000000002,-554.0935,65.40350000000001,-642.516,2.8634000000000057,-793.453,0.9243300951499955
371.34663050011625,58.34049999999999,5.5779999999999745,43.498599999999996,-120.368,111.603,-96.56400000000002,64.7341,-233.321,114.4618,-253.99300000000002,86.07469999999999,-347.04,153.92,-484.73998,72.7922,-548.5155,123.744,-636.938,61.203900000000004,-787.875,0.763347920424229
468.4330837383435,-65.614,24.276999999999987,-2.9000000000000057,174.40599999999998,-53.7569,263.8021,27.104,327.1106,-42.633300000000006,465.174,-11.9863,558.049,-63.627300000000005,579.182,-83.82830000000001,692.779,-14.032200000000003,714.8979999999999,-66.1053,818.985,1.0442053192739387
447.5851286903018,65.614,-24.276999999999987,62.714,150.129,11.857100000000003,239.5251,92.718,302.8336,22.9807,440.897,53.627700000000004,533.7719999999999,1.986699999999999,554.905,-18.2143,668.502,51.5818,690.621,-58.713300000000004,790.325,0.9834095452536569
339.5061833737342,-50.856899999999996,89.39610000000002,30.004000000000005,152.70460000000003,-62.714,-150.129,2.9000000000000057,-174.40599999999998,-39.7333,290.76800000000003,-9.086299999999994,383.64300000000003,-60.7273,404.776,-80.92830000000001,518.373,-11.132199999999997,540.492,-63.2053,644.5790000000001,1.1150290256311726
296.7171534484329,80.8609,63.308499999999995,50.856899999999996,-89.39610000000002,11.123599999999996,201.37189999999998,-11.857100000000003,-239.5251,53.7569,-263.8021,41.7706,294.2469,-9.870400000000004,315.3799,-30.071400000000004,428.9769,39.7247,451.0959,-70.5704,550.7999,0.9628198608005554
283.27802027622005,-80.8609,-63.308499999999995,-69.7373,138.0634,-30.004000000000005,-152.70460000000003,-39.0903,230.9384,-90.7313,252.07139999999998,-92.718,-302.8336,-27.104,-327.1106,-110.9323,365.6684,-41.1362,387.7874,-93.20930000000001,491.87440000000004,1.031396628780529
250.11456393189656,30.647000000000006,92.87499999999999,-20.994,114.008,69.7373,-138.0634,-11.123599999999996,-201.37189999999998,-41.195,227.60500000000002,28.601100000000002,249.724,39.7333,-290.76800000000003,-23.472,353.81100000000004,-81.694,349.428,-22.9807,-440.897,0.9872665520516718
246.21832454182064,51.641000000000005,-21.13300000000001,-20.201,113.59700000000001,20.994,-114.008,49.5951,135.71599999999998,-2.4780000000000015,239.80300000000003,-60.7,235.42,90.7313,-252.07139999999998,9.870400000000004,-315.3799,60.7273,-404.776,-1.986699999999999,-554.905,0.9320485200760765
246.13389903073138,-51.641000000000005,21.13300000000001,-30.647000000000006,-92.87499999999999,-71.84200000000001,134.73000000000002,-2.045900000000003,156.849,39.0903,-230.9384,-54.11900000000001,260.93600000000004,-112.34100000000001,256.553,-41.7706,-294.2469,9.086299999999994,-383.64300000000003,-53.627700000000004,-533.7719999999999,1.0089336832597076
296.6952550367277,-69.7961,-22.11899999999997,-52.073100000000004,104.08700000000005,-49.5951,-135.71599999999998,-110.2951,99.70400000000001,2.045900000000003,-156.849,-28.601100000000002,-249.724,41.1362,-387.7874,-39.7247,-451.0959,11.132199999999997,-540.492,-51.5818,-690.621,1.1275376078091603
283.396614414915,69.7961,22.11899999999997,20.201,-113.59700000000001,17.723,126.20600000000002,-40.498999999999995,121.82299999999998,71.84200000000001,-134.73000000000002,41.195,-227.60500000000002,110.9323,-365.6684,30.071400000000004,-428.9769,80.92830000000001,-518.373,18.2143,-668.502,0.8187908448535575
366.14375928848295,-58.221999999999994,-4.383000000000038,52.073100000000004,-104.08700000000005,-17.723,-126.20600000000002,2.4780000000000015,-239.80300000000003,54.11900000000001,-260.93600000000004,23.472,-353.81100000000004,93.20930000000001,-491.87440000000004,12.348400000000005,-555.1829,63.2053,-644.5790000000001,0.4913000000000025,-794.7080000000001,0.9164489609268978
372.73720317540585,58.221999999999994,4.383000000000038,40.498999999999995,-121.82299999999998,110.2951,-99.70400000000001,60.7,-235.42,112.34100000000001,-256.553,81.694,-349.428,151.4313,-487.4914,70.5704,-550.7999,121.4273,-640.196,58.713300000000004,-790.325,0.7734253253055556
467.88744116254475,-63.0985,23.579999999999984,-0.5670000000000073,173.72499999999997,-50.727700000000006,263.44759999999997,29.430999999999997,326.31649999999996,-42.72540000000001,464.87,-10.083200000000005,557.7629999999999,-62.893800000000006,579.216,-81.2642,694.011,-10.325299999999999,713.818,-61.226400000000005,819.627,0.9707963576363454
447.88252435153834,63.0985,-23.579999999999984,62.531499999999994,150.14499999999998,12.370799999999996,239.86759999999998,92.5295,302.7365,20.373099999999994,441.28999999999996,53.015299999999996,534.183,0.20469999999999544,555.636,-18.1657,670.431,52.7732,690.238,-56.481500000000004,792.929,1.0474413320086216
339.8698974911943,-50.1607,89.72260000000001,29.998000000000005,152.5915,-62.531499999999994,-150.14499999999998,0.5670000000000073,-173.72499999999997,-42.1584,291.145,-9.516199999999998,384.038,-62.3268,405.491,-80.6972,520.2860000000001,-9.758299999999991,540.0930000000001,-60.6594,645.902,1.0419330957407957
296.79326937952203,80.15870000000001,62.8689,50.1607,-89.72260000000001,8.002299999999998,201.42239999999998,-12.370799999999996,-239.86759999999998,50.727700000000006,-263.44759999999997,40.6445,294.3154,-12.1661,315.7684,-30.536499999999997,430.5634,40.40240000000001,450.3704,-10.4987,556.1794,1.0063167671782078
283.69262336707567,-80.15870000000001,-62.8689,-29.998000000000005,-152.5915,-72.1564,138.5535,-39.5142,231.44650000000001,-92.32480000000001,252.89950000000002,-92.5295,-302.7365,-29.430999999999997,-326.31649999999996,-110.6952,367.6945,-39.756299999999996,387.5015,-90.6574,493.3105,1.0598782723765972
250.68973658217686,32.6422,92.893,-20.1684,114.346,72.1564,-138.5535,-8.002299999999998,-201.42239999999998,-38.538799999999995,229.141,32.40010000000001,248.948,42.1584,-291.145,-18.500999999999998,354.75699999999995,-76.85459999999999,351.639,-20.373099999999994,-441.28999999999996,1.0216195683012341
246.93746967546804,52.8106,-21.453000000000003,20.1684,-114.346,-18.370399999999997,114.79499999999999,52.56850000000001,134.602,1.6674000000000007,240.41099999999997,-56.6862,237.29299999999998,92.32480000000001,-252.89950000000002,12.1661,-315.7684,62.3268,-405.491,-0.20469999999999544,-555.636,0.9380667268377008
246.58790836499315,-52.8106,21.453000000000003,-32.6422,-92.893,-71.181,136.248,-0.24209999999999354,156.055,39.5142,-231.44650000000001,-51.1432,261.864,-109.4968,258.746,-40.6445,-294.3154,9.516199999999998,-384.038,-53.015299999999996,-534.183,0.974981412220764
296.6762131923732,-70.9389,-19.807000000000016,-50.90110000000001,105.80899999999997,-52.56850000000001,-134.602,-109.2547,102.69099999999997,0.24209999999999354,-156.055,-32.40010000000001,-248.948,39.756299999999996,-387.5015,-40.40240000000001,-450.3704,9.758299999999991,-540.0930000000001,-52.7732,-690.238,1.1448626902192198
284.43676593398834,70.9389,19.807000000000016,18.370399999999997,-114.79499999999999,20.037799999999997,125.61599999999999,-38.3158,122.49799999999999,71.181,-136.248,38.538799999999995,-229.141,110.6952,-367.6945,30.536499999999997,-430.5634,80.6972,-520.2860000000001,18.1657,-670.431,0.7430073448466058
366.81675173334236,-58.3536,-3.117999999999995,50.90110000000001,-105.80899999999997,-20.037799999999997,-125.61599999999999,-1.6674000000000007,-240.41099999999997,51.1432,-261.864,18.500999999999998,-354.75699999999995,90.6574,-493.3105,10.4987,-556.1794,60.6594,-645.902,-1.872099999999996,-796.047,0.9650793838933727
373.99164228444295,58.3536,3.117999999999995,38.3158,-122.49799999999999,109.2547,-102.69099999999997,56.6862,-237.29299999999998,109.4968,-258.746,76.85459999999999,-351.639,149.011,-490.1925,68.8523,-553.0613999999999,119.01299999999999,-642.784,56.481500000000004,-792.929,0.785699661132675
467.67783873953357,-60.12440000000001,23.281000000000006,1.1999999999999886,173.34599999999998,-46.89620000000001,263.45619999999997,32.382000000000005,325.8632,-42.60210000000001,464.79499999999996,-8.13470000000001,558.512,-61.3558,579.5889999999999,-77.515,695.906,-6.079000000000008,713.1669999999999,-55.932300000000005,820.439,1.0743474357953307
448.1471832824245,60.12440000000001,-23.281000000000006,61.3244,150.06499999999997,13.228200000000001,240.17519999999996,92.50640000000001,302.5822,17.5223,441.514,51.9897,535.231,-1.2313999999999936,556.308,-17.390599999999996,672.625,54.0454,689.886,4.1921000000000035,797.1579999999999,1.0595578176277096
340.22444416678275,-48.096199999999996,90.1102,31.182000000000016,152.5172,-61.3244,-150.06499999999997,-1.1999999999999886,-173.34599999999998,-43.802099999999996,291.449,-9.334699999999998,385.166,-62.55579999999999,406.243,-78.71499999999999,522.5600000000001,-7.278999999999996,539.821,-57.132299999999994,647.093,1.071476994806701
296.87602568089676,79.27820000000001,62.407,48.096199999999996,-90.1102,4.2941,201.3388,-13.228200000000001,-240.17519999999996,46.89620000000001,-263.45619999999997,38.7615,295.0558,-14.459599999999995,316.1328,-30.618799999999997,432.44980000000004,40.8172,449.7108,-9.036099999999998,556.9828,1.0333608839200377
284.25798618276355,-79.27820000000001,-62.407,-31.182000000000016,-152.5172,-74.98410000000001,138.9318,-40.516700000000014,232.6488,-93.73780000000001,253.7258,-92.50640000000001,-302.5822,-32.382000000000005,-325.8632,-109.897,370.0428,-38.46100000000001,387.30379999999997,-88.3143,494.57579999999996,1.0837971138843283
251.37292157012394,34.4674,93.71699999999998,-18.753699999999995,114.79399999999998,74.98410000000001,-138.9318,-4.2941,-201.3388,-34.91289999999999,231.11100000000002,36.5231,248.37199999999999,43.802099999999996,-291.449,-13.330199999999998,355.644,-71.99743,353.794,-17.5223,-441.514,1.078951238223488
247.5617502509571,53.22109999999999,-21.076999999999998,18.753699999999995,-114.79399999999998,-16.159200000000002,116.31700000000004,55.276799999999994,133.578,5.423499999999997,240.85,-53.24373,239.00000000000003,93.73780000000001,-253.7258,14.459599999999995,-316.1328,62.55579999999999,-406.243,1.2313999999999936,-556.308,0.9558954386333293
246.97312576296673,-53.22109999999999,21.076999999999998,-34.4674,-93.71699999999998,-69.38029999999999,137.39400000000003,2.0557000000000016,154.655,40.516700000000014,-232.6488,-47.797599999999996,261.927,-106.46482999999999,260.077,-38.7615,-295.0558,9.334699999999998,-385.166,-51.9897,-535.231,0.8892715688697145
296.5991426493616,-71.43599999999999,-17.260999999999967,-49.8533,107.27199999999999,-55.276799999999994,-133.578,-108.52053,105.42200000000003,-2.0557000000000016,-154.655,-36.5231,-248.37199999999999,38.46100000000001,-387.30379999999997,-40.8172,-449.7108,7.278999999999996,-539.821,-54.0454,-689.886,1.152061048271317
285.398622280974,71.43599999999999,17.260999999999967,16.159200000000002,-116.31700000000004,21.5827,124.53299999999996,-37.08453,122.68299999999999,69.38029999999999,-137.39400000000003,34.91289999999999,-231.11100000000002,109.897,-370.0428,30.618799999999997,-432.44980000000004,78.71499999999999,-522.5600000000001,17.390599999999996,-672.625,0.7388226888124056
367.2667716779257,-58.66723,-1.849999999999966,49.8533,-107.27199999999999,-21.5827,-124.53299999999996,-5.423499999999997,-240.85,47.797599999999996,-261.927,13.330199999999998,-355.644,88.3143,-494.57579999999996,9.036099999999998,-556.9828,57.132299999999994,-647.093,-4.1921000000000035,-797.1579999999999,0.9960723560545183
375.12373084017923,58.66723,1.849999999999966,37.08453,-122.68299999999999,108.52053,-105.42200000000003,53.24373,-239.00000000000003,106.46482999999999,-260.077,71.99743,-353.794,146.98153000000002,-492.7258,67.70333,-555.1328,115.79952999999999,-645.243,54.47512999999999,-795.308,0.7953608359021914
467.1248195089224,-57.9458,22.84899999999999,2.0109999999999957,172.355,-42.8904,263.0625,35.36500000000001,325.2543,-42.1243,464.30899999999997,-6.113299999999995,558.794,-59.3162,579.376,-73.432,697.3679999999999,-1.8460000000000036,711.9780000000001,-50.6972,820.6700000000001,1.0118999729222287
448.12042950296365,57.9458,-22.84899999999999,59.956799999999994,149.506,15.055399999999999,240.2135,93.3108,302.4053,15.8215,441.46000000000004,51.8325,535.945,-1.3704000000000036,556.527,-15.486200000000004,674.519,56.099799999999995,689.129,7.248599999999996,797.821,1.0005932852543096
340.5062060808593,-44.901399999999995,90.70750000000001,33.35400000000001,152.8993,-59.956799999999994,-149.506,-2.0109999999999957,-172.355,-44.135299999999994,291.954,-8.124299999999991,386.439,-61.3272,407.021,-75.443,525.013,-3.8569999999999993,539.623,-52.7082,648.315,1.1214129259108807
296.8217425343369,78.25540000000001,62.1918,44.901399999999995,-90.70750000000001,0.7661000000000016,201.2465,-15.055399999999999,-240.2135,42.8904,-263.0625,36.777100000000004,295.7315,-16.425800000000002,316.3135,-30.541600000000003,434.3055,41.044399999999996,448.9155,-7.806800000000003,557.6075000000001,1.022451598447575
284.6706045330325,-78.25540000000001,-62.1918,-33.35400000000001,-152.8993,-77.48930000000001,139.0547,-41.478300000000004,233.5397,-94.68120000000002,254.1217,-93.3108,-302.4053,-35.36500000000001,-325.2543,-108.79700000000001,372.1137,-37.21100000000001,386.7237,-86.06220000000002,495.4157,1.030699092119519
251.9477398236326,36.011,94.48500000000001,-17.191900000000004,115.06700000000001,77.48930000000001,-139.0547,-0.7661000000000016,-201.2465,-31.307700000000004,233.059,40.278299999999994,247.669,44.135299999999994,-291.954,-8.572900000000004,356.361,-67.76374,355.63,-15.8215,-441.46000000000004,1.058118183977576
248.00828767025354,53.20290000000001,-20.581999999999994,17.191900000000004,-115.06700000000001,-14.1158,117.99199999999999,57.4702,132.602,8.619,241.294,-50.57184,240.56300000000002,94.68120000000002,-254.1217,16.425800000000002,-316.3135,61.3272,-407.021,1.3704000000000036,-556.527,0.9669970256500254
247.22906173770699,-53.20290000000001,20.581999999999994,-36.011,-94.48500000000001,4.267299999999992,153.184,-67.3187,138.57399999999998,41.478300000000004,-233.5397,-44.58390000000001,261.876,-103.77474000000001,261.145,-36.777100000000004,-295.7315,8.124299999999991,-386.439,-51.8325,-535.945,0.888276335526279
296.399407598319,-71.586,-14.610000000000014,-48.8512,108.69200000000001,-57.4702,-132.602,-108.04204,107.96100000000001,-4.267299999999992,-153.184,-40.278299999999994,-247.669,37.21100000000001,-386.7237,-41.044399999999996,-448.9155,3.8569999999999993,-539.623,-56.099799999999995,-689.129,1.1547028847283596
286.25387977924186,71.586,14.610000000000014,14.1158,-117.99199999999999,22.7348,123.30200000000002,-36.45604,122.57100000000003,67.3187,-138.57399999999998,31.307700000000004,-233.059,108.79700000000001,-372.1137,30.541600000000003,-434.3055,75.443,-525.013,15.486200000000004,-674.519,0.7415571077132274
367.6102748073663,-59.19084,-0.7309999999999945,48.8512,-108.69200000000001,-22.7348,-123.30200000000002,-8.619,-241.294,44.58390000000001,-261.876,8.572900000000004,-356.361,86.06220000000002,-495.4157,7.806800000000003,-557.6075000000001,52.7082,-648.315,-7.248599999999996,-797.821,0.9954900440365997
376.1091190101365,59.19084,0.7309999999999945,36.45604,-122.57100000000003,108.04204,-107.96100000000001,50.57184,-240.56300000000002,103.77474000000001,-261.145,67.76374,-355.63,145.25304,-494.6847,66.99764,-556.8765000000001,111.89904,-647.5840000000001,51.942240000000005,-797.09,0.7978652766492346
466.49373171499167,-55.57520000000001,22.204000000000008,2.918999999999997,171.648,-38.65970000000001,262.69309999999996,39.02199999999999,324.8351,-40.37290000000001,463.935,-3.559200000000004,558.575,-56.59230000000001,578.918,-68.48870000000001,698.668,2.7689999999999912,710.575,-44.70440000000001,820.9590000000001,1.037386105941272
448.23351777095985,55.57520000000001,-22.204000000000008,58.494200000000006,149.444,16.9155,240.48909999999998,94.5972,302.6311,15.202300000000001,441.731,52.016000000000005,536.371,-1.0170999999999992,556.7139999999999,-12.913499999999999,676.4639999999999,58.3442,688.371,10.870800000000003,798.755,1.0201999861674134
340.55003189786305,-41.578700000000005,91.04509999999999,36.102999999999994,153.1871,-58.494200000000006,-149.444,-2.918999999999997,-171.648,-43.291900000000005,292.287,-6.478200000000001,386.927,-59.511300000000006,407.27,-71.4077,527.02,-0.15000000000000568,538.927,-47.623400000000004,649.311,1.082263003895076
296.72002188934664,77.6817,62.142,41.578700000000005,-91.04509999999999,-1.7132000000000005,201.2419,-16.9155,-240.48909999999998,38.65970000000001,-262.69309999999996,35.100500000000004,295.8819,-17.9326,316.2249,-29.829,435.97490000000005,41.4287,447.8819,-6.044699999999999,558.2659,0.9855738236783688
284.9897190078076,-77.6817,-62.142,-36.102999999999994,-153.1871,-79.3949,139.0999,-42.581199999999995,233.7399,-95.6143,254.0829,-94.5972,-302.6311,-39.02199999999999,-324.8351,-36.253,385.7399,-107.5107,373.8329,-83.7264,496.1239,0.9810351018714871
252.35361329409457,36.813700000000004,94.64,-16.2194,114.98299999999999,79.3949,-139.0999,1.7132000000000005,-201.2419,-28.1158,234.733,43.1419,246.64,43.291900000000005,-292.287,-4.331499999999998,357.024,-64.26222,357.409,-15.202300000000001,-441.731,0.9940504790079825
248.367648161182,53.033100000000005,-20.34299999999999,16.2194,-114.98299999999999,-11.8964,119.75000000000003,59.3613,131.657,11.887900000000002,242.04100000000003,-48.04282,242.42600000000002,95.6143,-254.0829,17.9326,-316.2249,59.511300000000006,-407.27,1.0170999999999992,-556.7139999999999,0.9853186300968864
247.3429565858129,-53.033100000000005,20.34299999999999,-36.813700000000004,-94.64,6.328199999999995,152.0,-64.9295,140.09300000000002,42.581199999999995,-233.7399,-41.1452,262.384,-101.07592,262.769,-35.100500000000004,-295.8819,6.478200000000001,-386.927,-52.016000000000005,-536.371,0.9493260114923657
296.0632220179931,-71.2577,-11.906999999999982,-47.4734,110.38400000000001,-59.3613,-131.657,-6.328199999999995,-152.0,-107.40411999999999,110.769,-43.1419,-246.64,36.253,-385.7399,-41.4287,-447.8819,0.15000000000000568,-538.927,-58.3442,-688.371,1.159765935005854
287.0279372172766,71.2577,11.906999999999982,11.8964,-119.75000000000003,23.7843,122.291,-36.14642,122.67599999999999,64.9295,-140.09300000000002,28.1158,-234.733,107.5107,-373.8329,29.829,-435.97490000000005,71.4077,-527.02,12.913499999999999,-676.4639999999999,0.7607693569433477
368.0969459558867,-59.93072,0.3849999999999909,47.4734,-110.38400000000001,-23.7843,-122.291,-11.887900000000002,-242.04100000000003,41.1452,-262.384,4.331499999999998,-357.024,83.7264,-496.1239,6.044699999999999,-558.2659,47.623400000000004,-649.311,-10.870800000000003,-798.755,0.979119076917614
377.2521487190934,59.93072,-0.3849999999999909,36.14642,-122.67599999999999,107.40411999999999,-110.769,48.04282,-242.42600000000002,101.07592,-262.769,64.26222,-357.409,143.65712,-496.5089,65.97542,-558.6509,107.55412,-649.696,49.05992,-799.14,0.7661248348851794
465.4864757919987,-53.4836,21.235000000000014,4.377499999999998,170.799,-33.999,261.809,42.92949999999999,324.0751,-36.800200000000004,463.3082,-0.46000000000000796,557.866,-52.884800000000006,577.846,-62.597,699.133,7.958500000000001,708.8520000000001,-37.832800000000006,820.9590000000001,1.0272118659750797
448.35262387165847,53.4836,-21.235000000000014,57.8611,149.564,19.4846,240.574,96.41309999999999,302.8401,16.6834,442.0732,53.023599999999995,536.631,0.5987999999999971,556.611,-9.113399999999999,677.8979999999999,61.4421,687.617,15.650799999999997,799.7239999999999,1.0256324314373075
340.3742993193192,-38.3765,91.01,38.55199999999999,153.27609999999999,-57.8611,-149.564,-4.377499999999998,-170.799,-41.1777,292.5092,-4.837500000000006,387.067,-57.2623,407.047,-66.9745,528.334,3.581000000000003,538.053,-42.210300000000004,650.16,1.0379606589847241
296.56084409398443,38.3765,-91.01,76.92849999999999,62.266099999999994,-2.8012000000000015,201.4992,-19.4846,-240.574,33.999,-261.809,33.538999999999994,296.057,-18.885800000000003,316.037,-28.598,437.32399999999996,41.9575,447.043,-3.8338000000000036,559.15,0.9896819710593895
285.06160471996964,-76.92849999999999,-62.266099999999994,-38.55199999999999,-153.27609999999999,-79.7297,139.2331,-43.3895,233.79090000000002,-95.8143,253.77089999999998,-96.41309999999999,-302.8401,-42.92949999999999,-324.0751,-34.97099999999999,384.7769,-105.5265,375.05789999999996,-80.7623,496.8839,0.958852060330477
252.57166734389688,36.340199999999996,94.5578,-16.084600000000002,114.53779999999999,79.7297,-139.2331,2.8012000000000015,-201.4992,-25.796799999999998,235.82479999999998,44.758700000000005,245.54380000000003,41.1777,-292.5092,-1.0326000000000022,357.6508,-61.82988,359.2538,-16.6834,-442.0732,0.9373985705813712
248.5942440462364,52.4248,-19.97999999999999,16.084600000000002,-114.53779999999999,-9.712199999999996,121.28699999999998,60.843300000000006,131.00600000000003,15.052,243.113,-45.74528,244.716,95.8143,-253.77089999999998,18.885800000000003,-316.037,57.2623,-407.047,-0.5987999999999971,-556.611,1.0083232497567423
247.30766257840537,-52.4248,19.97999999999999,-36.340199999999996,-94.5578,8.418500000000009,150.98600000000002,-62.13699999999999,141.26699999999997,43.3895,-233.79090000000002,-37.3728,263.09299999999996,-98.17008,264.696,-33.538999999999994,-296.057,4.837500000000006,-387.067,-53.023599999999995,-536.631,0.9554756250915027
295.7223957260684,-70.5555,-9.719000000000051,-45.79130000000001,112.10699999999997,-60.843300000000006,-131.00600000000003,-8.418500000000009,-150.98600000000002,-106.58858000000001,113.70999999999998,-44.758700000000005,-245.54380000000003,34.97099999999999,-384.7769,-41.9575,-447.043,-3.581000000000003,-538.053,-61.4421,-687.617,1.136938935915202
287.57560219853167,70.5555,9.719000000000051,9.712199999999996,-121.28699999999998,24.764199999999995,121.82600000000002,-36.033080000000005,123.42900000000003,62.13699999999999,-141.26699999999997,25.796799999999998,-235.82479999999998,105.5265,-375.05789999999996,28.598,-437.32399999999996,66.9745,-528.334,9.113399999999999,-677.8979999999999,0.8376166758989527
368.71728985052187,-60.79728,1.6030000000000086,45.79130000000001,-112.10699999999997,-24.764199999999995,-121.82600000000002,-15.052,-243.113,37.3728,-263.09299999999996,1.0326000000000022,-357.6508,80.7623,-496.8839,3.8338000000000036,-559.15,42.210300000000004,-650.16,-15.650799999999997,-799.7239999999999,0.9767005172600273
378.61732483332713,60.79728,-1.6030000000000086,36.033080000000005,-123.42900000000003,106.58858000000001,-113.70999999999998,45.74528,-244.716,98.17008,-264.696,61.82988,-359.2538,141.55957999999998,-498.4869,64.63108,-560.753,103.00758,-651.763,45.146480000000004,-801.327,0.7384579612631719
465.30935431319705,-51.396899999999995,20.793000000000006,6.305400000000006,170.539,-29.853099999999998,262.229,47.03999999999999,324.2563,-32.2251,463.3957,2.967100000000002,557.853,-48.4584,578.337,-56.104,699.948,13.441000000000003,708.183,-30.482599999999998,821.613,1.1674899845394808
448.8426517933418,51.396899999999995,-20.793000000000006,57.7023,149.74599999999998,21.543799999999997,241.43599999999998,98.43689999999998,303.4633,19.171799999999998,442.60269999999997,54.364,537.06,2.9384999999999977,557.544,-4.707100000000004,679.155,64.83789999999999,687.39,20.914299999999997,800.8199999999999,1.0816863686226232
340.57657259582413,-36.158500000000004,91.69000000000001,40.734599999999986,153.71730000000002,-57.7023,-149.74599999999998,-6.305400000000006,-170.539,-38.5305,292.8567,-3.338300000000004,387.31399999999996,-54.7638,407.798,-62.409400000000005,529.409,7.135599999999997,537.644,-36.788000000000004,651.0740000000001,1.0623066797568401
296.4889054025115,36.158500000000004,-91.69000000000001,76.89309999999999,62.0273,-2.372,201.1667,-21.543799999999997,-241.43599999999998,29.853099999999998,-262.229,32.8202,295.62399999999997,-18.6053,316.108,-26.2509,437.719,43.2941,445.954,-0.6295000000000002,559.384,0.89136551655087
285.21313933212474,-76.89309999999999,-62.0273,-40.734599999999986,-153.71730000000002,-79.26509999999999,139.1394,-44.07289999999999,233.5967,-95.49839999999999,254.08069999999998,-98.43689999999998,-303.4633,-47.03999999999999,-324.2563,-33.59899999999999,383.9267,-103.14399999999999,375.69169999999997,-77.52259999999998,497.3567,0.9296096528242371
252.79413425266813,35.1922,94.45729999999999,-16.2333,114.9413,79.26509999999999,-139.1394,2.372,-201.1667,-23.8789,236.5523,45.6661,244.78730000000002,38.5305,-292.8567,1.7424999999999997,358.2173,-59.603769,361.4793,-19.171799999999998,-442.60269999999997,0.9468307984513403
248.84970127933724,51.4255,-20.48400000000001,16.2333,-114.9413,-7.645600000000002,121.61099999999999,61.8994,129.846,17.9758,243.276,-43.370469,246.538,95.49839999999999,-254.08069999999998,18.6053,-316.108,54.7638,-407.798,-2.9384999999999977,-557.544,0.8809895354293376
247.22472574955026,-51.4255,20.48400000000001,-35.1922,-94.45729999999999,10.4739,150.33,-59.0711,142.095,44.07289999999999,-233.5967,-33.4497,263.76,-94.795969,267.02200000000005,-32.8202,-295.62399999999997,3.338300000000004,-387.31399999999996,-54.364,-537.06,0.9678776856276861
295.39542046404534,-69.545,-8.235000000000014,-43.9236,113.43,-61.8994,-129.846,-10.4739,-150.33,-105.269869,116.69200000000001,-45.6661,-244.78730000000002,33.59899999999999,-383.9267,-43.2941,-445.954,-7.135599999999997,-537.644,-64.83789999999999,-687.39,1.08623490940036
287.81339230906383,69.545,8.235000000000014,7.645600000000002,-121.61099999999999,25.6214,121.66500000000002,-35.724869,124.92700000000002,59.0711,-142.095,23.8789,-236.5523,103.14399999999999,-375.69169999999997,26.2509,-437.719,62.409400000000005,-529.409,4.707100000000004,-679.155,0.9080367534411786
369.13891924762504,-61.346269,3.2620000000000005,43.9236,-113.43,-25.6214,-121.66500000000002,-17.9758,-243.276,33.4497,-263.76,-1.7424999999999997,-358.2173,77.52259999999998,-497.3567,0.6295000000000002,-559.384,36.788000000000004,-651.0740000000001,-20.914299999999997,-800.8199999999999,0.9943955988961319
380.0883157208546,61.346269,-3.2620000000000005,35.724869,-124.92700000000002,105.269869,-116.69200000000001,43.370469,-246.538,94.795969,-267.02200000000005,59.603769,-361.4793,138.868869,-500.6187,61.975769,-562.646,98.134269,-654.336,40.431969,-804.082,0.723982876712797
465.32837481467595,-49.8239,21.15900000000005,7.763199999999998,170.38500000000002,-26.631,262.36800000000005,50.8669,324.7502,-27.677599999999998,463.85560000000004,5.739099999999993,557.886,-43.888400000000004,578.961,-49.7404,700.649,18.015900000000002,707.5060000000001,-22.78450000000001,822.484,1.1772029244679982
